timestamp,temp,hum,co2,ammonia
2025-11-18 19:40:00,28.4,74.73,401.89,1.97
2025-11-18 19:50:00,28.92,78.68,390.24,2.07
2025-11-18 20:00:00,28.67,77.38,409.41,2.12
2025-11-18 20:10:00,29.08,79.37,391.32,2.04
2025-11-18 20:20:00,28.5,74.97,403.66,2.37
2025-11-18 20:30:00,28.44,74.34,405.94,2.31
2025-11-18 20:40:00,29.42,75.95,386.66,2.05
2025-11-18 20:50:00,29.28,75.14,414.44,2.42
2025-11-18 21:00:00,29.0,72.86,400.89,2.36
2025-11-18 21:10:00,28.61,78.09,398.37,2.4
2025-11-18 21:20:00,30.14,75.91,416.4,2.34
2025-11-18 21:30:00,30.38,72.71,415.43,2.29
2025-11-18 21:40:00,30.8,72.38,393.42,2.59
2025-11-18 21:50:00,30.82,76.04,425.01,2.5
2025-11-18 22:00:00,30.49,73.23,400.56,2.74
2025-11-18 22:10:00,29.81,78.19,412.42,2.68
2025-11-18 22:20:00,30.37,71.04,403.35,2.73
2025-11-18 22:30:00,30.86,70.88,410.52,2.76
2025-11-18 22:40:00,30.97,72.19,419.73,2.65
2025-11-18 22:50:00,31.85,70.69,401.64,2.59
2025-11-18 23:00:00,31.82,72.33,409.92,2.8
2025-11-18 23:10:00,30.9,75.08,407.03,2.92
2025-11-18 23:20:00,30.98,70.3,424.8,2.86
2025-11-18 23:30:00,31.84,71.47,426.08,1.16
2025-11-18 23:40:00,32.03,73.91,402.82,1.1
2025-11-18 23:50:00,31.66,70.54,428.39,1.17
2025-11-19 00:00:00,32.54,71.17,422.7,1.07
2025-11-19 00:10:00,32.69,71.69,423.4,1.0
2025-11-19 00:20:00,31.42,69.3,425.93,1.0
2025-11-19 00:30:00,31.78,68.64,408.34,1.06
2025-11-19 00:40:00,33.5,69.88,430.88,1.12
2025-11-19 00:50:00,32.18,70.94,432.55,0.86
2025-11-19 01:00:00,32.88,66.11,426.82,1.07
2025-11-19 01:10:00,33.79,70.51,420.69,0.96
2025-11-19 01:20:00,34.84,67.65,432.47,1.1
2025-11-19 01:30:00,33.02,68.0,426.33,0.96
2025-11-19 01:40:00,34.41,68.08,426.03,1.06
2025-11-19 01:50:00,34.87,68.43,422.72,1.07
2025-11-19 02:00:00,34.09,67.56,412.13,1.01
2025-11-19 02:10:00,33.42,68.03,426.84,1.03
2025-11-19 02:20:00,34.72,65.84,447.21,0.99
2025-11-19 02:30:00,33.9,64.91,441.02,1.12
2025-11-19 02:40:00,34.68,64.37,441.21,1.02
2025-11-19 02:50:00,34.01,67.0,403.65,1.07
2025-11-19 03:00:00,35.4,64.84,420.59,0.96
2025-11-19 03:10:00,35.38,63.07,442.24,0.98
2025-11-19 03:20:00,35.55,65.4,422.04,0.95
2025-11-19 03:30:00,34.87,65.25,418.48,1.0
2025-11-19 03:40:00,34.98,64.65,438.6,0.92
2025-11-19 03:50:00,34.52,64.56,441.68,1.07
2025-11-19 04:00:00,35.87,67.4,443.69,0.9
2025-11-19 04:10:00,35.29,65.7,430.74,0.84
2025-11-19 04:20:00,35.86,61.82,447.48,0.86
2025-11-19 04:30:00,35.35,64.04,434.88,1.03
2025-11-19 04:40:00,35.31,62.95,442.33,0.9
2025-11-19 04:50:00,35.49,64.81,440.55,0.96
2025-11-19 05:00:00,36.25,63.67,449.74,0.89
2025-11-19 05:10:00,37.46,62.54,441.54,0.77
2025-11-19 05:20:00,35.86,65.53,460.62,1.02
2025-11-19 05:30:00,36.59,63.61,434.99,0.93
2025-11-19 05:40:00,36.8,65.4,447.36,0.88
2025-11-19 05:50:00,36.23,64.47,424.84,0.79
2025-11-19 06:00:00,35.93,65.28,443.15,0.88
2025-11-19 06:10:00,35.72,65.5,473.75,0.98
2025-11-19 06:20:00,36.43,64.19,460.79,0.87
2025-11-19 06:30:00,36.69,60.7,448.74,0.78
2025-11-19 06:40:00,35.34,67.64,436.59,0.86
2025-11-19 06:50:00,35.68,62.42,437.64,0.9
2025-11-19 07:00:00,36.99,62.41,449.96,0.93
2025-11-19 07:10:00,36.5,67.73,453.68,0.77
2025-11-19 07:20:00,35.49,64.94,451.89,0.76
2025-11-19 07:30:00,35.31,62.95,449.1,0.9
2025-11-19 07:40:00,35.74,64.82,437.68,0.68
2025-11-19 07:50:00,36.16,65.71,441.59,0.76
2025-11-19 08:00:00,35.67,63.95,456.58,0.66
2025-11-19 08:10:00,34.61,65.78,460.83,0.71
2025-11-19 08:20:00,34.75,63.43,454.51,0.94
2025-11-19 08:30:00,35.4,63.35,474.14,0.94
2025-11-19 08:40:00,35.31,61.2,473.36,0.8
2025-11-19 08:50:00,34.98,63.37,464.74,0.82
2025-11-19 09:00:00,34.32,62.05,472.02,0.81
2025-11-19 09:10:00,35.53,67.85,462.73,0.93
2025-11-19 09:20:00,35.26,66.09,461.87,0.91
2025-11-19 09:30:00,35.23,65.87,455.68,0.91
2025-11-19 09:40:00,35.26,64.21,470.99,0.78
2025-11-19 09:50:00,34.18,63.87,460.03,0.78
2025-11-19 10:00:00,35.38,67.77,451.61,0.92
2025-11-19 10:10:00,33.12,65.28,458.1,0.8
2025-11-19 10:20:00,33.2,70.78,463.8,0.88
2025-11-19 10:30:00,33.88,70.64,445.58,0.89
2025-11-19 10:40:00,33.52,65.62,474.57,0.77
2025-11-19 10:50:00,34.49,67.36,467.72,0.9
2025-11-19 11:00:00,32.58,68.87,463.48,0.87
2025-11-19 11:10:00,33.95,67.18,450.88,0.93
2025-11-19 11:20:00,33.69,66.25,433.99,0.95
2025-11-19 11:30:00,31.91,72.11,458.51,1.04
2025-11-19 11:40:00,31.97,71.51,463.46,0.9
2025-11-19 11:50:00,32.0,76.55,459.57,0.91
2025-11-19 12:00:00,30.58,67.24,451.95,1.06
2025-11-19 12:10:00,31.24,70.76,453.25,0.96
2025-11-19 12:20:00,31.93,67.11,467.66,1.11
2025-11-19 12:30:00,31.57,70.19,438.61,1.05
2025-11-19 12:40:00,31.88,68.11,469.54,0.87
2025-11-19 12:50:00,32.03,74.67,482.66,0.82
2025-11-19 13:00:00,32.06,75.63,459.72,0.77
2025-11-19 13:10:00,31.46,71.35,461.54,0.9
2025-11-19 13:20:00,30.74,70.93,461.91,1.0
2025-11-19 13:30:00,31.14,70.86,459.47,1.08
2025-11-19 13:40:00,30.56,72.54,451.28,1.09
2025-11-19 13:50:00,29.35,73.18,470.39,1.14
2025-11-19 14:00:00,30.99,72.99,490.45,1.04
2025-11-19 14:10:00,30.43,71.77,467.48,1.01
2025-11-19 14:20:00,30.54,73.52,468.4,0.99
2025-11-19 14:30:00,29.87,68.17,469.03,1.04
2025-11-19 14:40:00,29.74,77.51,520.1,1.0
2025-11-19 14:50:00,29.86,73.04,472.16,1.07
2025-11-19 15:00:00,29.35,74.07,443.31,0.98
2025-11-19 15:10:00,28.94,72.86,455.87,1.11
2025-11-19 15:20:00,29.58,73.03,451.15,0.9
2025-11-19 15:30:00,28.88,72.51,453.93,1.05
2025-11-19 15:40:00,29.48,72.52,468.45,1.09
2025-11-19 15:50:00,28.16,74.78,456.82,1.08
2025-11-19 16:00:00,29.03,73.66,454.5,0.96
2025-11-19 16:10:00,29.1,74.26,451.33,1.07
2025-11-19 16:20:00,28.41,77.94,461.0,1.06
2025-11-19 16:30:00,28.15,77.96,467.9,1.16
2025-11-19 16:40:00,29.31,75.34,453.3,1.16
2025-11-19 16:50:00,27.55,74.75,446.49,1.07
2025-11-19 17:00:00,28.7,74.29,451.1,1.11
2025-11-19 17:10:00,28.48,72.66,436.96,1.11
2025-11-19 17:20:00,27.01,73.35,451.93,1.02
2025-11-19 17:30:00,29.18,78.89,463.28,1.18
2025-11-19 17:40:00,27.51,76.84,449.19,1.07
2025-11-19 17:50:00,28.43,73.14,440.31,1.13
2025-11-19 18:00:00,28.64,74.73,444.33,0.99
2025-11-19 18:10:00,28.14,72.17,444.38,1.19
2025-11-19 18:20:00,28.82,76.63,455.09,1.21
2025-11-19 18:30:00,28.03,75.2,447.07,1.19
2025-11-19 18:40:00,28.26,77.2,444.3,1.16
2025-11-19 18:50:00,28.21,76.29,456.51,1.08
2025-11-19 19:00:00,29.78,73.78,439.72,1.22
2025-11-19 19:10:00,29.64,76.81,443.09,1.1
2025-11-19 19:20:00,27.91,74.29,436.08,1.32
2025-11-19 19:30:00,29.2,74.66,453.75,1.12
2025-11-19 19:40:00,28.64,76.64,442.87,1.33
2025-11-19 19:50:00,29.96,74.4,424.86,1.19
2025-11-19 20:00:00,28.93,74.0,451.07,1.26
2025-11-19 20:10:00,30.28,73.56,440.47,1.28
2025-11-19 20:20:00,29.24,72.26,439.24,1.26
2025-11-19 20:30:00,29.29,74.98,445.45,1.32
2025-11-19 20:40:00,28.3,77.99,422.82,1.05
2025-11-19 20:50:00,29.13,75.16,449.26,1.24
2025-11-19 21:00:00,30.24,72.5,426.64,1.18
2025-11-19 21:10:00,29.45,72.69,429.67,1.2
2025-11-19 21:20:00,30.43,71.95,433.58,1.27
2025-11-19 21:30:00,30.26,73.26,441.23,1.25
2025-11-19 21:40:00,30.59,71.35,429.36,1.27
2025-11-19 21:50:00,31.52,72.2,436.33,1.2
2025-11-19 22:00:00,29.51,74.18,416.51,1.32
2025-11-19 22:10:00,30.24,71.58,442.62,1.35
2025-11-19 22:20:00,30.4,71.67,425.44,1.27
2025-11-19 22:30:00,31.23,73.3,417.97,1.06
2025-11-19 22:40:00,31.05,72.77,442.15,1.25
2025-11-19 22:50:00,32.45,70.42,417.22,1.25
2025-11-19 23:00:00,30.48,71.42,426.29,1.11
2025-11-19 23:10:00,31.29,75.11,423.94,1.31
2025-11-19 23:20:00,32.44,69.53,424.01,1.29
2025-11-19 23:30:00,31.76,71.92,431.75,1.16
2025-11-19 23:40:00,32.34,71.72,426.53,1.18
2025-11-19 23:50:00,32.21,67.87,422.57,1.26
2025-11-20 00:00:00,31.42,72.55,435.63,1.33
2025-11-20 00:10:00,32.76,70.59,415.48,1.33
2025-11-20 00:20:00,32.9,72.35,431.06,1.2
2025-11-20 00:30:00,32.77,66.26,416.14,1.36
2025-11-20 00:40:00,33.56,67.89,401.01,1.3
2025-11-20 00:50:00,32.61,67.66,423.56,1.19
2025-11-20 01:00:00,33.67,68.88,409.58,1.2
2025-11-20 01:10:00,33.59,71.77,419.05,1.33
2025-11-20 01:20:00,34.65,68.27,406.48,1.37
2025-11-20 01:30:00,35.69,66.14,415.26,1.19
2025-11-20 01:40:00,32.66,67.07,411.34,1.3
2025-11-20 01:50:00,34.56,67.47,418.51,1.19
2025-11-20 02:00:00,34.57,65.33,404.23,1.42
2025-11-20 02:10:00,33.77,67.43,393.54,1.07
2025-11-20 02:20:00,35.08,65.26,408.42,1.33
2025-11-20 02:30:00,34.32,67.21,402.46,1.25
2025-11-20 02:40:00,34.44,69.25,421.06,1.19
2025-11-20 02:50:00,35.01,63.3,410.09,1.19
2025-11-20 03:00:00,34.34,66.16,421.77,1.18
2025-11-20 03:10:00,36.54,63.47,408.05,1.36
2025-11-20 03:20:00,35.77,66.91,398.84,1.38
2025-11-20 03:30:00,35.16,65.7,414.78,1.25
2025-11-20 03:40:00,36.71,65.44,404.93,1.19
2025-11-20 03:50:00,35.42,64.46,382.19,1.33
2025-11-20 04:00:00,35.77,63.25,393.17,1.13
2025-11-20 04:10:00,36.7,62.09,381.41,1.29
2025-11-20 04:20:00,36.08,66.8,416.5,1.46
2025-11-20 04:30:00,36.76,61.98,372.98,1.15
2025-11-20 04:40:00,36.04,64.68,393.87,1.36
2025-11-20 04:50:00,36.28,62.49,385.8,1.26
2025-11-20 05:00:00,36.27,66.14,398.84,1.28
2025-11-20 05:10:00,37.19,69.28,379.14,1.23
2025-11-20 05:20:00,37.04,63.79,392.88,1.29
2025-11-20 05:30:00,36.32,65.69,388.17,1.33
2025-11-20 05:40:00,37.63,65.28,386.78,1.36
2025-11-20 05:50:00,37.33,63.88,376.17,1.29
2025-11-20 06:00:00,36.99,63.45,389.0,1.38
2025-11-20 06:10:00,36.86,63.44,395.64,1.42
2025-11-20 06:20:00,37.05,64.27,414.46,1.25
2025-11-20 06:30:00,36.77,63.12,372.98,1.39
2025-11-20 06:40:00,36.53,58.85,383.28,1.33
2025-11-20 06:50:00,37.61,62.96,392.35,1.31
2025-11-20 07:00:00,35.37,65.33,394.5,1.43
2025-11-20 07:10:00,35.31,62.65,379.37,1.14
2025-11-20 07:20:00,36.78,63.94,381.95,1.28
2025-11-20 07:30:00,36.94,63.25,379.45,1.32
2025-11-20 07:40:00,37.09,65.33,396.24,1.24
2025-11-20 07:50:00,35.82,62.55,378.62,1.27
2025-11-20 08:00:00,36.42,65.73,398.36,1.19
2025-11-20 08:10:00,36.06,66.79,393.9,1.1
2025-11-20 08:20:00,35.38,63.85,370.88,1.29
2025-11-20 08:30:00,35.06,63.66,377.09,1.44
2025-11-20 08:40:00,36.06,68.85,387.44,1.27
2025-11-20 08:50:00,35.16,68.86,369.75,1.28
2025-11-20 09:00:00,35.54,64.18,381.89,1.25
2025-11-20 09:10:00,35.02,63.46,370.31,1.28
2025-11-20 09:20:00,35.29,66.71,395.81,1.16
2025-11-20 09:30:00,34.27,64.77,390.49,1.44
2025-11-20 09:40:00,34.25,64.28,355.86,1.27
2025-11-20 09:50:00,35.58,64.2,400.54,1.25
2025-11-20 10:00:00,34.52,65.41,389.73,1.31
2025-11-20 10:10:00,35.08,71.82,389.42,1.19
2025-11-20 10:20:00,34.3,66.82,388.2,1.16
2025-11-20 10:30:00,33.63,69.65,397.02,1.24
2025-11-20 10:40:00,32.89,71.69,378.08,1.37
2025-11-20 10:50:00,34.0,67.96,372.16,1.17
2025-11-20 11:00:00,33.12,66.73,379.28,1.24
2025-11-20 11:10:00,33.31,70.35,371.61,1.22
2025-11-20 11:20:00,33.95,70.33,387.57,1.22
2025-11-20 11:30:00,31.91,71.93,381.08,1.13
2025-11-20 11:40:00,33.79,68.16,369.06,1.38
2025-11-20 11:50:00,33.07,70.82,383.14,1.13
2025-11-20 12:00:00,32.47,72.79,366.21,1.21
2025-11-20 12:10:00,32.46,73.76,377.1,1.18
2025-11-20 12:20:00,32.15,72.24,386.48,1.22
2025-11-20 12:30:00,32.11,68.94,386.46,1.22
2025-11-20 12:40:00,31.89,74.71,362.08,1.24
2025-11-20 12:50:00,32.64,67.46,371.02,1.16
2025-11-20 13:00:00,31.95,74.24,381.91,1.2
2025-11-20 13:10:00,31.07,69.13,387.73,1.06
2025-11-20 13:20:00,30.17,69.27,387.99,1.17
2025-11-20 13:30:00,30.71,74.64,389.02,1.17
2025-11-20 13:40:00,30.15,72.38,371.66,1.21
2025-11-20 13:50:00,29.55,70.17,365.72,1.24
2025-11-20 14:00:00,29.52,72.75,372.11,1.11
2025-11-20 14:10:00,31.43,76.48,392.99,1.04
2025-11-20 14:20:00,30.49,73.45,387.48,1.24
2025-11-20 14:30:00,29.95,71.94,368.53,1.11
2025-11-20 14:40:00,30.47,71.49,390.65,1.07
2025-11-20 14:50:00,29.59,72.12,373.56,1.09
2025-11-20 15:00:00,29.59,72.67,382.58,1.23
2025-11-20 15:10:00,29.86,75.31,390.68,1.03
2025-11-20 15:20:00,28.79,73.42,403.72,1.04
2025-11-20 15:30:00,29.9,75.79,399.43,1.26
2025-11-20 15:40:00,29.55,74.67,383.32,1.3
2025-11-20 15:50:00,29.08,70.94,382.46,1.23
2025-11-20 16:00:00,28.15,74.97,374.83,1.17
2025-11-20 16:10:00,28.11,78.5,368.26,1.06
2025-11-20 16:20:00,28.11,74.32,374.77,1.06
2025-11-20 16:30:00,28.77,76.58,379.87,1.22
2025-11-20 16:40:00,29.97,74.14,391.49,1.18
2025-11-20 16:50:00,28.59,75.89,400.89,1.05
2025-11-20 17:00:00,27.99,74.46,379.64,1.0
2025-11-20 17:10:00,29.57,80.25,382.79,1.04
2025-11-20 17:20:00,28.39,74.42,388.45,0.86
2025-11-20 17:30:00,27.83,76.79,397.02,1.06
2025-11-20 17:40:00,29.36,75.25,382.93,1.11
2025-11-20 17:50:00,29.52,74.65,396.07,0.97
2025-11-20 18:00:00,29.07,75.52,399.65,1.12
2025-11-20 18:10:00,28.63,74.56,381.86,1.26
2025-11-20 18:20:00,28.43,76.65,391.34,1.05
2025-11-20 18:30:00,29.95,73.74,398.43,1.01
2025-11-20 18:40:00,29.59,74.93,395.0,0.93
2025-11-20 18:50:00,28.88,76.97,393.5,0.97
2025-11-20 19:00:00,28.87,76.92,388.38,0.98
2025-11-20 19:10:00,27.09,77.16,386.36,1.1
2025-11-20 19:20:00,29.51,78.94,396.7,1.02
2025-11-20 19:30:00,29.63,73.5,401.83,0.8
2025-11-20 19:40:00,28.69,70.46,388.57,0.93
2025-11-20 19:50:00,29.85,70.16,383.6,0.82
2025-11-20 20:00:00,28.36,74.02,402.57,0.87
2025-11-20 20:10:00,29.37,74.57,389.46,1.01
2025-11-20 20:20:00,29.69,71.62,400.39,0.96
2025-11-20 20:30:00,29.77,74.51,398.23,0.87
2025-11-20 20:40:00,29.9,78.31,397.91,0.98
2025-11-20 20:50:00,29.4,74.15,388.91,0.95
2025-11-20 21:00:00,29.33,75.62,413.89,1.01
2025-11-20 21:10:00,29.21,74.95,405.31,1.03
2025-11-20 21:20:00,30.5,74.79,404.77,0.85
2025-11-20 21:30:00,30.21,70.91,402.5,0.9
2025-11-20 21:40:00,31.05,73.5,411.84,0.83
2025-11-20 21:50:00,30.87,70.6,406.46,0.88
2025-11-20 22:00:00,30.77,71.88,419.27,0.83
2025-11-20 22:10:00,30.64,73.33,416.35,0.82
2025-11-20 22:20:00,31.8,68.99,404.36,0.91
2025-11-20 22:30:00,31.71,70.22,415.47,0.89
2025-11-20 22:40:00,31.97,70.44,404.75,0.87
2025-11-20 22:50:00,31.82,74.07,410.6,0.83
2025-11-20 23:00:00,31.85,72.79,405.69,0.79
2025-11-20 23:10:00,31.2,69.37,406.18,0.91
2025-11-20 23:20:00,31.55,72.9,418.53,0.71
2025-11-20 23:30:00,31.62,72.25,409.51,0.88
2025-11-20 23:40:00,32.75,73.15,425.75,0.78
2025-11-20 23:50:00,32.72,72.04,407.83,0.8
2025-11-21 00:00:00,33.1,70.0,432.54,0.92
2025-11-21 00:10:00,33.15,71.84,431.93,0.71
2025-11-21 00:20:00,32.18,70.13,406.15,0.69
2025-11-21 00:30:00,33.64,72.46,407.52,0.74
2025-11-21 00:40:00,33.48,67.28,428.74,0.91
2025-11-21 00:50:00,34.29,70.47,432.0,0.67
2025-11-21 01:00:00,33.56,65.8,422.76,0.77
2025-11-21 01:10:00,34.48,66.26,417.23,0.75
2025-11-21 01:20:00,34.41,66.51,423.53,0.68
2025-11-21 01:30:00,34.92,66.62,420.61,0.86
2025-11-21 01:40:00,33.83,69.14,428.39,0.77
2025-11-21 01:50:00,35.59,67.26,422.05,0.76
2025-11-21 02:00:00,34.15,67.09,430.7,0.77
2025-11-21 02:10:00,33.79,63.76,423.67,0.83
2025-11-21 02:20:00,34.87,70.06,422.47,0.92
2025-11-21 02:30:00,35.27,67.5,428.74,0.93
2025-11-21 02:40:00,34.56,62.1,436.07,0.79
2025-11-21 02:50:00,35.66,65.89,423.44,0.92
2025-11-21 03:00:00,35.19,63.28,454.13,0.91
2025-11-21 03:10:00,35.95,62.69,433.59,0.93
2025-11-21 03:20:00,35.26,66.2,445.31,1.01
2025-11-21 03:30:00,36.45,69.1,442.86,0.96
2025-11-21 03:40:00,35.28,66.52,437.57,1.03
2025-11-21 03:50:00,35.72,65.87,434.25,0.85
2025-11-21 04:00:00,36.28,61.22,419.85,0.8
2025-11-21 04:10:00,35.5,63.41,440.41,0.9
2025-11-21 04:20:00,36.3,63.57,436.99,0.97
2025-11-21 04:30:00,37.41,59.42,451.36,0.85
2025-11-21 04:40:00,36.51,60.32,432.63,0.99
2025-11-21 04:50:00,37.07,66.71,436.31,1.08
2025-11-21 05:00:00,35.81,65.41,431.98,1.11
2025-11-21 05:10:00,36.73,61.33,418.78,1.04
2025-11-21 05:20:00,36.63,62.11,463.83,1.06
2025-11-21 05:30:00,36.81,64.85,454.87,1.03
2025-11-21 05:40:00,37.25,64.14,457.28,1.02
2025-11-21 05:50:00,36.62,63.67,454.9,1.07
2025-11-21 06:00:00,36.37,64.74,443.41,0.97
2025-11-21 06:10:00,36.91,66.7,443.44,1.05
2025-11-21 06:20:00,35.96,69.06,431.12,1.09
2025-11-21 06:30:00,37.75,65.54,459.62,1.04
2025-11-21 06:40:00,36.51,64.92,460.64,1.11
2025-11-21 06:50:00,37.09,64.47,447.25,0.93
2025-11-21 07:00:00,35.92,64.98,455.03,1.02
2025-11-21 07:10:00,36.29,63.47,451.68,1.13
2025-11-21 07:20:00,35.81,64.1,451.45,1.14
2025-11-21 07:30:00,36.01,65.93,451.83,1.02
2025-11-21 07:40:00,36.33,58.73,442.26,1.12
2025-11-21 07:50:00,37.47,64.66,449.16,1.12
2025-11-21 08:00:00,37.33,65.19,457.01,1.08
2025-11-21 08:10:00,36.14,64.55,445.73,1.15
2025-11-21 08:20:00,36.51,64.78,473.07,1.11
2025-11-21 08:30:00,35.65,60.86,450.07,1.17
2025-11-21 08:40:00,35.64,65.39,453.91,1.08
2025-11-21 08:50:00,35.45,64.3,474.23,1.16
2025-11-21 09:00:00,35.53,63.79,472.88,1.18
2025-11-21 09:10:00,35.99,66.05,464.11,1.06
2025-11-21 09:20:00,36.36,64.12,452.51,1.02
2025-11-21 09:30:00,34.67,65.63,473.07,1.05
2025-11-21 09:40:00,35.81,67.09,468.02,1.1
2025-11-21 09:50:00,35.22,66.51,456.07,1.06
2025-11-21 10:00:00,35.63,64.85,469.86,1.18
2025-11-21 10:10:00,33.45,69.47,454.12,1.11
2025-11-21 10:20:00,34.57,65.81,455.05,1.27
2025-11-21 10:30:00,34.01,67.24,471.57,1.22
2025-11-21 10:40:00,33.71,67.56,475.62,1.22
2025-11-21 10:50:00,33.98,73.65,463.92,1.22
2025-11-21 11:00:00,34.11,68.07,451.03,1.15
2025-11-21 11:10:00,33.62,65.64,457.59,1.12
2025-11-21 11:20:00,32.62,68.54,447.46,1.04
2025-11-21 11:30:00,34.24,70.86,455.98,1.12
2025-11-21 11:40:00,33.42,71.27,479.87,1.15
2025-11-21 11:50:00,33.17,69.34,465.29,1.16
2025-11-21 12:00:00,32.95,73.88,463.51,1.27
2025-11-21 12:10:00,32.46,69.69,461.94,1.25
2025-11-21 12:20:00,31.46,71.39,456.45,1.14
2025-11-21 12:30:00,32.22,68.45,460.79,1.31
2025-11-21 12:40:00,31.37,70.68,470.27,1.25
2025-11-21 12:50:00,31.72,66.52,461.22,1.26
2025-11-21 13:00:00,32.56,72.36,472.7,1.1
2025-11-21 13:10:00,31.5,70.27,431.2,1.19
2025-11-21 13:20:00,31.76,73.48,468.82,1.17
2025-11-21 13:30:00,31.01,70.84,464.18,1.2
2025-11-21 13:40:00,32.01,71.83,466.63,1.18
2025-11-21 13:50:00,30.08,74.24,460.28,1.22
2025-11-21 14:00:00,31.16,74.98,454.52,1.15
2025-11-21 14:10:00,31.1,74.05,479.13,1.21
2025-11-21 14:20:00,29.73,73.78,463.02,1.24
2025-11-21 14:30:00,29.9,72.29,462.25,1.24
2025-11-21 14:40:00,30.02,73.32,454.88,1.27
2025-11-21 14:50:00,30.15,73.08,471.33,1.28
2025-11-21 15:00:00,29.29,74.01,449.52,1.29
2025-11-21 15:10:00,30.79,75.1,470.14,1.18
2025-11-21 15:20:00,29.52,77.39,461.12,1.24
2025-11-21 15:30:00,30.12,75.98,429.4,1.31
2025-11-21 15:40:00,29.49,74.27,445.35,1.34
2025-11-21 15:50:00,29.82,78.46,462.27,1.23
2025-11-21 16:00:00,29.23,77.4,443.54,1.36
2025-11-21 16:10:00,28.85,78.16,448.66,1.33
2025-11-21 16:20:00,29.12,75.88,442.66,1.34
2025-11-21 16:30:00,30.06,75.83,453.44,1.29
2025-11-21 16:40:00,29.56,72.83,442.61,1.26
2025-11-21 16:50:00,29.36,74.51,455.41,1.24
2025-11-21 17:00:00,28.64,79.34,460.33,1.2
2025-11-21 17:10:00,29.16,76.54,467.62,1.29
2025-11-21 17:20:00,29.3,76.08,438.65,1.17
2025-11-21 17:30:00,29.42,74.79,438.17,1.28
2025-11-21 17:40:00,28.37,72.76,474.25,1.33
2025-11-21 17:50:00,29.34,78.68,448.58,1.22
2025-11-21 18:00:00,29.6,77.59,442.56,1.3
2025-11-21 18:10:00,28.35,75.29,439.88,1.23
2025-11-21 18:20:00,29.26,72.38,458.4,1.27
2025-11-21 18:30:00,29.5,76.66,451.25,1.36
2025-11-21 18:40:00,28.87,74.4,449.3,1.4
2025-11-21 18:50:00,29.26,76.02,458.07,1.33
2025-11-21 19:00:00,28.42,76.91,439.67,1.26
2025-11-21 19:10:00,29.83,72.54,440.1,1.24
2025-11-21 19:20:00,29.24,75.28,439.18,1.21
2025-11-21 19:30:00,29.32,77.72,443.21,1.2
2025-11-21 19:40:00,29.27,72.5,456.83,1.31
2025-11-21 19:50:00,29.35,71.17,441.93,1.53
2025-11-21 20:00:00,29.3,74.56,445.58,1.2
2025-11-21 20:10:00,29.95,76.84,430.65,1.29
2025-11-21 20:20:00,29.5,70.04,437.65,1.3
2025-11-21 20:30:00,30.53,74.07,445.72,1.37
2025-11-21 20:40:00,30.02,79.96,450.51,1.17
2025-11-21 20:50:00,30.44,75.11,443.76,1.28
2025-11-21 21:00:00,30.51,74.67,441.44,1.15
2025-11-21 21:10:00,29.69,71.77,435.17,1.29
2025-11-21 21:20:00,30.85,74.17,432.37,1.1
2025-11-21 21:30:00,31.62,76.36,424.94,1.47
2025-11-21 21:40:00,31.47,72.82,428.66,1.46
2025-11-21 21:50:00,30.69,73.67,426.98,1.3
2025-11-21 22:00:00,32.2,72.38,444.21,1.44
2025-11-21 22:10:00,31.27,72.95,431.57,1.27
2025-11-21 22:20:00,31.12,73.08,431.09,1.1
2025-11-21 22:30:00,30.54,72.52,435.76,1.3
2025-11-21 22:40:00,31.16,73.91,432.05,1.21
2025-11-21 22:50:00,31.82,68.63,435.05,1.28
2025-11-21 23:00:00,32.56,71.02,432.21,1.2
2025-11-21 23:10:00,32.54,65.04,434.46,1.17
2025-11-21 23:20:00,31.74,67.98,412.37,1.16
2025-11-21 23:30:00,32.42,71.61,414.6,1.2
2025-11-21 23:40:00,32.06,71.3,438.52,1.16
2025-11-21 23:50:00,32.29,72.61,423.01,1.24
2025-11-22 00:00:00,32.41,70.23,409.18,1.32
2025-11-22 00:10:00,32.53,67.21,422.15,1.35
2025-11-22 00:20:00,33.39,68.71,423.02,1.29
2025-11-22 00:30:00,33.41,68.69,398.59,1.26
2025-11-22 00:40:00,35.12,67.96,417.8,1.35
2025-11-22 00:50:00,34.03,72.08,410.02,1.23
2025-11-22 01:00:00,34.17,69.75,421.55,1.27
2025-11-22 01:10:00,33.1,68.22,408.24,1.32
2025-11-22 01:20:00,34.52,62.59,409.5,1.3
2025-11-22 01:30:00,34.59,66.46,405.0,1.21
2025-11-22 01:40:00,34.77,68.22,413.01,1.21
2025-11-22 01:50:00,35.32,67.42,422.11,1.27
2025-11-22 02:00:00,34.79,69.22,401.08,1.18
2025-11-22 02:10:00,35.78,66.16,420.98,1.04
2025-11-22 02:20:00,35.7,70.85,400.77,1.18
2025-11-22 02:30:00,36.36,64.79,399.99,1.18
2025-11-22 02:40:00,35.1,65.91,414.94,1.29
2025-11-22 02:50:00,37.2,63.28,419.69,1.21
2025-11-22 03:00:00,35.63,63.6,389.72,1.33
2025-11-22 03:10:00,36.96,64.95,399.59,1.23
2025-11-22 03:20:00,36.5,63.85,405.12,1.37
2025-11-22 03:30:00,36.05,67.22,413.78,1.05
2025-11-22 03:40:00,36.56,65.29,398.06,1.21
2025-11-22 03:50:00,36.66,62.77,393.01,1.23
